lat,long
40.9587,-75.2992
41.19,-73.12
45.6988,-122.7198
35.0846,-106.6516
46.2193,-119.1781
35.4315,-79.9538
35.4315,-79.9538
,
40.7262,-74.5921
40.7904,-74.0210
40.4530,-92.2025
,
42.4067,-76.5184
42.4067,-76.5184
42.7327,-84.5558
47.9961,-123.3828
,
33.2412,-112.7681
39.4830,-84.7133
33.4688,-80.5297
,
34.0790,-83.0962
35.2287,-80.8458
,
33.6795,-83.8740
40.8168,-79.4986
47.4520,-120.3308
39.9763,-75.3127
45.6988,-122.7198
38.2802,-122.0202
40.3267,-74.0569
,
39.4656,-77.9645
,
42.8885,-88.3431
,
27.3851,-82.6363
61.5529,-149.8627
61.5529,-149.8627
40.1314,-75.4600
39.4019,-76.6328
39.7393,-104.9844
38.8336,-104.8206
40.1023,-74.3549
40.3639,-74.8961
47.2534,-122.4432
41.5913,-87.1736
29.9582,-90.0767
21.3069,-157.8584
34.6364,-78.0450
,
31.7630,-106.4856
33.4486,-112.0733
40.0319,-75.4555
37.77,-122.41
40.6572,-75.5025
31.4139,-97.7776
,
35.2298,-81.2429
41.6859,-72.7315
38.6257,-92.5330
41.6510,-87.4935
35.8216,-89.1900
38.2545,-85.7595
42.0582,-71.8481
,
42.8502,-71.4549
39.0060,-77.4290
40.8203,-74.3680
,
35.2053,-101.8400
33.9910,-81.1009
40.2197,-78.7722
40.4739,-79.9559
39.9576,-84.3500
42.3867,-88.1695
41.3969,-87.3248
42.0582,-71.8481
33.9910,-81.1009
,
21.3069,-157.8584
,
40.8944,-73.3714
41.7208,-87.7018
40.3662,-105.1707
32.2248,-90.9011
37.7770,-122.2159
37.4579,-79.0793
37.4579,-79.0793
30.3383,-81.7706
47.6110,-122.3335
34.7676,-85.3484
,
34.5210,-119.2477
25.7738,-80.1936
33.9736,-118.2479
33.9736,-118.2479
39.0654,-78.0325
,
,
,
44.9569,-89.7140
35.5631,-90.9207
38.9989,-84.6267
39.3507,-101.0559
,
,
47.4511,-122.1963
37.8404,-85.9494
33.0753,-112.0330
39.7757,-86.1096
,
36.5944,-77.5919
61.2225,-149.8677
36.5836,-121.8369
45.1900,-93.8371
40.7722,-74.2066
36.2250,-81.6569
29.7707,-94.8754
,
34.9562,-86.8110
36.2250,-81.6569
,
,
37.8347,-122.2919
34.2544,-97.1944
35.8917,-82.3123
38.2545,-85.7595
35.8917,-82.3123
44.5530,-90.4167
41.6710,-87.7370
47.6110,-122.3335
34.2388,-118.5535
37.7770,-122.2159
29.8325,-95.7324
33.0547,-96.7312
,
35.2051,-77.2883
41.2617,-73.2079
,
30.2822,-87.5650
41.3796,-91.0389
42.0609,-71.2355
,
28.5196,-81.7483
39.1763,-121.2041
36.8598,-75.9812
31.5731,-94.4851
,
42.0170,-71.2219
,
39.4702,-74.7297
,
,
40.6081,-75.4689
30.0991,-97.4781
,
,
40.6917,-73.8061
42.3573,-71.0645
29.5696,-97.9385
41.4620,-72.1300
46.4659,-118.7344
,
,
40.3662,-105.1707
39.9570,-105.1578
43.2269,-82.9893
33.0753,-112.0330
37.77,-122.41
36.1736,-115.1264
28.5446,-81.3745
42.3959,-73.0763
43.3233,-96.8755
39.7393,-104.9844
43.6670,-96.7414
39.7393,-104.9844
29.8325,-95.7324
37.4779,-120.8607
37.77,-122.41
47.7503,-122.2047
,
33.5382,-112.1859
47.0897,-122.6634
41.3674,-88.4247
35.9646,-83.9197
41.5607,-87.7252
35.4806,-86.4679
,
39.1253,-76.5121
36.7641,-76.1994
41.9145,-98.9909
33.1915,-111.6213
39.7822,-90.8582
45.5074,-122.6898
,
35.8871,-79.5632
39.7972,-77.5924
31.0774,-97.2310
40.8016,-72.7908
42.7381,-83.0373
28.5446,-81.3745
,
34.2539,-78.1031
35.2415,-75.6176
38.6827,-121.0755
41.5078,-87.9652
44.0672,-123.0827
38.4534,-122.7814
37.0207,-121.5724
30.3383,-81.7706
47.4159,-118.3551
28.3257,-80.6225
45.2812,-111.3226
41.7622,-72.5227
,
36.1876,-94.2397
32.3661,-90.3553
36.07,-79.79
39.1142,-104.8985
34.0017,-83.3508
37.8114,-113.1721
30.2581,-89.8134
41.1306,-85.1289
39.9690,-77.0138
41.4994,-87.7441
41.2596,-95.9374
,
42.4675,-71.0129
34.9443,-118.4952
,
36.1585,-81.1478
34.3136,-83.8106
,
28.5446,-81.3745
40.5928,-74.6163
32.0758,-81.0756
,
40.7566,-111.9012
41.7762,-88.4629
34.1173,-117.8465
34.1173,-117.8465
33.2412,-112.7681
41.7877,-88.2637
32.7520,-99.8959
39.4178,-74.5030
31.5545,-82.8453
,
,
41.3796,-91.0389
39.0702,-108.5530
36.8424,-119.8031
40.0261,-76.1687
33.9866,-81.0248
34.8974,-86.7094
44.0672,-123.0827
42.8304,-77.3151
38.6226,-92.0887
,
41.3461,-96.3695
,
,
,
,
33.4148,-111.9088
39.9611,-76.7340
,
,
40.9196,-81.0223
34.9069,-110.0976
31.9419,-85.2074
,
42.5547,-82.9166
35.2501,-114.3623
35.2501,-114.3623
31.5552,-89.2399
,
31.7630,-106.4856
29.1994,-82.0627
31.5861,-110.1729
34.1040,-117.2925
26.2585,-80.1633
21.3069,-157.8584
39.5446,-75.2027
33.5240,-111.9036
36.1006,-77.7682
,
37.1448,-94.4363
37.1448,-94.4363
28.0428,-82.6795
34.8776,-85.1195
,
,
25.4529,-80.5255
33.7654,-78.7957
,
,
34.7273,-86.3837
35.3368,-75.5100
33.8348,-78.6621
35.0420,-81.9759
35.0420,-81.9759
,
,
,
39.4534,-83.8242
40.7357,-74.1725
35.2227,-97.4395
,
29.4728,-98.5356
47.7708,-108.1477
32.7776,-79.9419
,
33.9361,-78.4548
36.2907,-83.1332
38.6318,-75.5827
31.5513,-97.1382
41.8580,-71.9951
37.8018,-84.8787
,
41.3422,-73.2316
41.6322,-70.9406
41.6006,-93.6087
37.8114,-113.1721
35.9985,-114.9589
37.8678,-88.2603
39.5325,-84.0674
41.1120,-100.7842
39.9611,-76.7340
41.4825,-81.8035
41.5495,-72.6518
,
,
37.6134,-77.2572
,
41.3580,-72.0385
41.5881,-71.4620
,
42.0858,-79.4204
34.6100,-112.3153
36.4647,-108.1398
42.7456,-73.5918
26.1207,-80.2541
40.6247,-74.0945
44.8445,-92.5976
42.3283,-89.1475
46.1922,-123.0542
43.8265,-71.2002
41.6322,-70.9406
41.5495,-72.6518
41.6322,-70.9406
35.7752,-86.3311
43.3592,-71.2351
42.4792,-73.7970
35.1496,-90.0487
41.6322,-70.9406
42.7950,-71.2256
43.0291,-88.2135
44.2402,-120.6049
,
33.6103,-84.3591
,
39.9225,-75.2944
39.3109,-78.7332
34.1456,-118.4662
47.6869,-118.1723
33.8308,-118.3875
40.1884,-82.9961
,
42.3724,-84.2482
43.6965,-89.7602
38.7059,-77.8495
38.7059,-77.8495
,
35.0640,-92.3706
40.0217,-83.1701
40.6937,-89.5887
,
45.5074,-122.6898
,
39.1393,-77.1805
,
39.7757,-86.1096
45.3468,-84.2573
40.3650,-80.2896
46.4659,-118.7344
42.1648,-75.8786
42.1648,-75.8786
46.2193,-119.1781
46.2193,-119.1781
46.2193,-119.1781
32.8215,-79.8524
35.9646,-83.9197
,
47.9131,-122.3038
41.2596,-95.9374
42.7704,-83.7466
41.4995,-81.6959
36.6395,-88.2775
43.0261,-83.6055
42.5712,-88.4577
38.2545,-85.7595
,
41.7531,-72.7587
38.2196,-93.3084
42.2474,-88.8365
40.6247,-74.0945
29.7010,-98.0767
39.7205,-75.5175
30.3383,-81.7706
40.6699,-74.8949
33.3470,-93.3264
,
,
32.7199,-117.1805
,
42.3072,-73.6155
31.7106,-99.1499
31.7106,-99.1499
34.1709,-83.9181
34.1709,-83.9181
,
33.4080,-84.3030
27.9475,-82.4588
32.8199,-83.6184
27.9475,-82.4588
39.4642,-77.3384
37.6144,-93.1074
29.4728,-98.5356
,
37.9445,-87.4053
39.1616,-84.4569
36.0800,-97.0694
,
33.1520,-80.0160
36.8424,-119.8031
42.9129,-76.5724
35.6584,-109.5233
33.6233,-117.3968
39.1233,-94.4117
42.4377,-89.1466
41.1269,-73.4410
,
38.8184,-77.0604
42.3254,-83.3451
33.5449,-110.7376
25.7738,-80.1936
,
47.5943,-122.6265
,
43.6139,-116.2025
36.4053,-97.8187
38.5118,-77.0068
41.5954,-73.0802
,
43.5289,-111.8664
33.8189,-118.0370
39.9525,-75.1644
39.6715,-91.7055
,
42.5429,-83.3797
39.1233,-94.4117
40.8733,-84.6084
,
38.2983,-77.4914
,
38.2983,-77.4914
42.3692,-83.3722
29.9357,-95.0594
27.6810,-98.0842
32.0115,-84.3681
,
36.8424,-119.8031
33.8768,-117.8931
46.3876,-105.8872
,
40.6049,-85.6110
34.2707,-118.7905
46.5645,-95.3808
,
42.3029,-85.1054
,
,
31.5470,-100.5609
,
36.2712,-95.8214
25.4529,-80.5255
32.2279,-80.8876
,
33.7197,-84.0072
,
,
32.2279,-80.8876
,
46.8507,-122.8240
39.1041,-94.5997
39.1041,-94.5997
33.1508,-117.3133
,
42.1106,-88.0342
39.1616,-84.4569
34.2659,-77.9697
30.3383,-81.7706
,
,
36.3469,-119.4219
30.0945,-94.0934
43.6139,-116.2025
32.3661,-90.3553
31.7287,-99.0187
26.0950,-97.6381
,
,
45.6988,-122.7198
,
,
,
39.3180,-85.4792
36.5892,-91.6575
,
40.7784,-86.7367
44.0672,-123.0827
35.7752,-78.6343
,
39.6171,-75.8677
38.4534,-122.7814
32.9184,-80.6993
,
,
33.3241,-111.8769
39.2202,-120.9008
33.9683,-106.5847
34.1173,-117.8465
32.3103,-93.8978
37.7735,-122.2785
34.0443,-111.2309
,
45.2165,-122.6608
48.7477,-122.5222
46.5611,-87.3655
36.1607,-80.3786
30.2197,-97.7473
44.8400,-87.3997
45.4108,-122.6795
39.7393,-104.9844
42.7319,-71.1858
42.8320,-72.1892
42.7327,-84.5558
46.5290,-112.1225
36.9525,-101.0268
34.0153,-118.4936
43.0733,-89.4012
34.3513,-112.0299
39.1041,-94.5997
29.7634,-95.3634
36.6868,-110.3756
,
38.6101,-76.5989
,
40.1733,-76.1658
34.0799,-118.0454
,
,
41.0761,-111.8922
34.4191,-119.7034
37.77,-122.41
27.6414,-80.4022
35.2287,-80.8458
41.3545,-75.7738
46.8578,-114.0150
39.0942,-90.3238
47.3075,-122.2659
41.8238,-71.4133
43.3244,-78.3732
29.6396,-82.3215
33.7668,-118.1886
,
36.1431,-86.5897
,
41.5584,-73.0516
,
32.6403,-117.0834
39.0167,-94.2817
,
36.0181,-82.2682
39.2553,-84.2435
,
,
45.3653,-122.7602
,
38.2545,-85.7595
,
,
36.2947,-119.3813
41.9309,-88.0140
32.5041,-90.0920
39.4303,-90.6405
37.8119,-121.3219
40.3583,-75.9411
35.7752,-78.6343
32.7199,-117.1805
40.0301,-74.9476
42.6446,-73.8763
,
36.1183,-80.0760
43.0504,-73.7539
43.2352,-123.4159
36.6436,-93.2185
37.3435,-121.8887
28.5446,-81.3745
33.4486,-112.0733
41.5584,-73.0516
46.8578,-114.0150
45.7422,-92.0179
35.9677,-95.8150
44.0672,-123.0827
,
33.5940,-117.7099
48.6169,-118.6442
25.8579,-80.2783
38.3495,-81.6318
33.3701,-112.4059
43.0146,-70.9005
40.1216,-82.3822
,
42.9614,-70.9880
38.7851,-94.5459
40.5928,-74.6163
61.2225,-149.8677
39.1233,-94.4117
,
40.5928,-74.6163
47.3744,-122.7162
42.3825,-74.1123
38.1311,-122.5528
33.7913,-118.3186
34.4754,-114.3402
36.8424,-119.8031
33.3941,-84.6378
,
42.3296,-72.6251
40.7437,-75.2238
34.1040,-117.2925
33.7664,-116.3279
36.2947,-119.3813
,
,
,
38.6919,-121.8616
38.6919,-121.8616
32.4674,-86.3595
33.6217,-117.2598
46.6748,-120.3368
38.7287,-120.9934
47.9427,-122.0138
35.3700,-78.1093
48.5141,-121.9902
47.9908,-122.1990
,
33.6177,-79.5708
38.4328,-77.3952
,
31.9920,-102.0768
36.4184,-94.4713
33.3738,-84.8589
40.3284,-79.8024
41.4049,-72.4818
38.1789,-77.6978
44.3787,-91.7755
,
41.6161,-88.2198
29.4728,-98.5356
39.9629,-81.9885
42.2446,-85.7725
39.3025,-82.0787
,
44.4348,-83.5060
33.4805,-84.4804
41.9979,-71.4989
,
35.5901,-82.5582
35.0846,-106.6516
39.3846,-81.1403
40.2990,-83.0567
27.9378,-82.2861
29.7634,-95.3634
41.4192,-87.7964
45.8032,-122.7015
41.0400,-75.1334
,
,
38.8653,-85.0713
34.4754,-114.3402
,
37.8982,-86.1296
,
,
37.2977,-82.7787
33.4486,-112.0733
35.9646,-83.9197
32.7877,-96.7999
38.0095,-121.9281
32.5798,-93.5336
41.3674,-88.4247
44.2913,-121.5687
38.5819,-121.4935
25.7738,-80.1936
30.4776,-88.2282
33.4939,-117.1475
42.3236,-89.6313
36.9768,-119.8701
35.2227,-97.4395
37.8114,-113.1721
37.8114,-113.1721
,
44.0040,-88.9867
43.6965,-89.7602
37.1515,-110.7680
44.0176,-89.5116
36.6868,-110.3756
,
39.9242,-83.8087
,
30.4776,-88.2282
34.1040,-117.2925
26.7779,-80.4318
40.5215,-74.2758
43.9887,-75.9057
44.2758,-88.3745
47.4038,-122.0059
,
39.6510,-121.6443
,
48.8639,-122.6115
,
47.6110,-122.3335
47.3624,-122.1983
,
47.6648,-117.4375
44.1787,-88.5109
,
,
,
37.2060,-77.4661
40.2608,-76.8871
39.0702,-108.5530
43.9798,-89.7899
41.1306,-85.1289
47.6110,-122.3335
33.6037,-111.7425
29.6396,-82.3215
41.8545,-109.6748
34.1040,-117.2925
,
42.2627,-71.8028
39.1041,-94.5997
44.0667,-89.2783
,
,
,
32.6095,-96.4283
38.6348,-90.6689
32.9891,-79.9934
39.3116,-84.6503
40.7068,-73.5922
,
41.0442,-81.5254
,
40.7708,-73.9261
,
32.0758,-81.0756
,
40.2470,-77.0232
40.0326,-84.1825
42.1827,-71.1221
43.0675,-70.7998
,
,
,
40.7068,-73.5922
42.1228,-70.8518
26.1211,-80.1272
34.1464,-117.5911
40.7778,-97.0825
38.4142,-78.8926
41.0442,-81.5254
33.3241,-111.8769
,
40.5844,-75.3698
41.8264,-89.4861
42.7452,-73.8103
35.6906,-90.0596
41.6061,-72.6668
47.1171,-91.8567
41.7146,-84.9457
,
39.6528,-78.7626
,
33.7980,-118.2967
42.5547,-82.9166
64.5608,-147.6728
39.1576,-75.4940
36.07,-79.79
47.5652,-122.2331
30.2197,-97.7473
33.5240,-111.9036
,
39.1616,-84.4569
47.6110,-122.3335
,
33.1827,-96.8463
33.9943,-79.1812
33.5551,-84.1875
44.9848,-93.2697
47.3744,-122.7162
,
34.0399,-118.7077
27.3364,-82.5308
28.9270,-81.6496
47.4386,-121.8893
,
45.2812,-111.3226
33.9866,-81.0248
37.2668,-80.4368
46.9780,-122.8735
39.8028,-105.0869
33.7433,-118.2754
33.4486,-112.0733
,
,
33.1520,-80.0160
44.6334,-123.1396
35.7612,-81.7240
43.8686,-70.0977
40.7444,-75.8175
43.4034,-70.9007
38.9368,-76.6422
35.3525,-97.2067
35.0703,-80.5295
33.9689,-112.7286
32.7668,-109.1925
39.4668,-87.4112
43.0744,-75.2342
47.6177,-122.2108
36.3393,-80.4451
39.8640,-83.1289
36.3200,-82.3309
40.6364,-78.2394
34.4919,-82.0466
38.4017,-122.8742
28.9715,-98.4042
34.2539,-78.1031
40.0458,-74.1092
32.0758,-81.0756
29.9112,-103.4604
40.1005,-83.0139
,
35.5068,-97.7625
38.9934,-76.5470
35.7612,-81.7240
43.3622,-71.0750
34.9001,-82.2671
45.5074,-122.6898
35.8417,-84.9847
,
38.2326,-84.8983
38.3267,-122.7061
40.2608,-76.8871
40.6509,-76.3294
40.1005,-83.0139
41.7469,-70.0695
35.9646,-83.9197
,
42.7394,-78.7368
40.2894,-74.0192
34.2388,-118.5535
,
31.1462,-85.4124
37.6757,-121.3989
43.1544,-77.6156
42.4605,-70.9461
47.6110,-122.3335
33.4557,-117.6647
42.0098,-104.2946
26.1418,-81.7950
42.6058,-83.1502
37.0707,-88.2815
40.5184,-74.8681
41.3796,-91.0389
41.6293,-75.2374
,
38.5118,-77.0068
33.7468,-117.8554
38.3689,-82.4128
,
48.4000,-93.1410
42.3573,-71.0645
33.5138,-81.8240
33.9563,-83.9881
41.7622,-72.5227
38.8325,-76.5116
47.2034,-122.2395
26.8809,-82.2699
28.1452,-82.6913
,
43.3310,-76.3756
30.6393,-96.3610
29.8325,-95.7324
33.3955,-79.9529
26.9787,-82.3664
26.9787,-82.3664
,
,
26.4480,-81.9259
27.0994,-82.4545
27.0994,-82.4545
,
44.9460,-92.2678
45.5082,-122.4303
26.9787,-82.3664
42.9161,-73.7330
33.8478,-117.9573
27.3364,-82.5308
35.2287,-80.8458
35.6146,-78.4579
27.9906,-82.2811
35.4034,-101.4571
32.3661,-90.3553
38.9412,-76.9354
,
33.4432,-111.8553
,
36.0802,-81.8649
41.5954,-73.0802
33.8648,-118.3972
39.7393,-104.9844
36.1736,-115.1264
25.7738,-80.1936
35.4672,-86.0702
31.6112,-95.5175
30.4310,-98.3633
,
42.5645,-83.0689
41.4295,-74.1686
42.0163,-88.2346
44.8399,-91.9430
35.3700,-78.1093
30.6099,-90.9176
40.6305,-73.7119
,
40.9526,-73.8829
,
44.2706,-70.2498
39.0457,-82.8620
,
33.7654,-78.7957
,
29.6908,-95.2089
42.4403,-87.9401
39.7393,-104.9844
,
41.0442,-81.5254
41.5362,-83.5642
39.7393,-104.9844
37.77,-122.41
42.2748,-72.4019
,
40.4506,-122.3164
,
40.4506,-122.3164
33.4432,-111.8553
38.3959,-90.4229
27.0994,-82.4545
34.1468,-118.1382
47.6110,-122.3335
27.3364,-82.5308
29.6396,-82.3215
,
35.5888,-80.7627
43.3965,-70.5724
43.7478,-72.3019
,
,
26.6383,-80.2372
43.5783,-70.3222
28.3048,-82.7050
,
44.0672,-123.0827
28.5446,-81.3745
32.0758,-81.0756
27.2970,-80.2388
30.3861,-91.2726
,
43.2352,-123.4159
37.77,-122.41
32.8668,-94.5694
33.1915,-111.6213
33.5208,-86.8027
35.0619,-81.7944
,
32.7877,-96.7999
38.3765,-111.6021
34.6551,-111.4146
35.0846,-106.6516
34.6362,-112.1035
32.8657,-114.1959
32.7797,-116.8775
38.9583,-107.9011
43.5059,-71.2742
33.5240,-111.9036
,
,
34.1914,-80.8131
42.2569,-122.8968
42.6243,-87.8286
38.9869,-121.1202
34.8550,-82.0277
37.9211,-122.2890
39.8028,-105.0869
44.7717,-85.5015
34.2087,-80.2771
48.0562,-122.1615
37.9211,-122.2890
40.3267,-74.0569
47.6648,-117.4375
48.0562,-122.1615
,
37.7702,-84.3073
,
37.77,-122.41
35.0663,-78.8893
42.9353,-97.4570
,
34.1049,-116.5872
28.5446,-81.3745
41.1402,-74.6973
30.6455,-91.1385
64.7296,-147.3879
,
38.1850,-86.1533
35.8620,-78.8181
34.2539,-78.1031
33.1520,-80.0160
40.4506,-122.3164
33.9736,-118.2479
34.1344,-118.0324
42.0546,-71.7547
40.5208,-80.5934
42.5170,-92.4912
43.0675,-70.7998
30.3383,-81.7706
34.1391,-118.3915
,
30.2197,-97.7473
30.2197,-97.7473
37.4381,-77.6725
35.9189,-77.7319
39.0486,-95.6778
33.0753,-112.0330
20.9029,-156.6185
35.0459,-85.3097
27.7956,-97.3994
35.0459,-85.3097
38.2615,-90.3963
41.4916,-73.9492
34.4191,-119.7034
,
39.6289,-106.6404
47.2068,-122.3311
,
38.9869,-121.1202
39.9194,-75.4224
33.8308,-118.3875
38.3959,-90.4229
38.4534,-122.7814
,
,
42.4351,-83.6544
42.4695,-83.5244
35.7612,-81.7240
42.8945,-78.8869
43.3657,-73.6713
43.9462,-116.4927
39.6981,-77.7483
34.1685,-118.3698
,
29.7634,-95.3634
33.4486,-112.0733
42.7452,-73.8103
47.6110,-122.3335
28.5917,-82.3492
38.9907,-96.7509
28.9179,-82.0014
,
40.6777,-73.5121
38.8516,-76.8873
43.4201,-71.9851
39.5979,-105.0147
35.7804,-81.3365
41.7311,-87.7313
27.3364,-82.5308
31.5861,-110.1729
41.9747,-91.6554
46.5290,-112.1225
28.5650,-81.5866
26.4571,-80.0796
38.3495,-81.6318
42.1228,-70.8518
48.5341,-122.3597
27.4067,-82.4660
40.7983,-73.0679
35.9646,-83.9197
40.5994,-112.0417
,
26.2336,-80.1190
38.6595,-90.7762
45.6766,-122.2049
44.6741,-93.4099
37.8839,-76.3955
,
39.9596,-75.2724
40.5994,-112.0417
,
44.8641,-93.4417
36.3228,-94.0017
38.6663,-104.6499
33.4486,-112.0733
37.8130,-82.2400
47.6732,-122.1976
26.5253,-80.0668
30.4242,-87.2211
,
39.5979,-105.0147
43.6139,-116.2025
,
35.2842,-106.7461
,
43.6139,-116.2025
39.1393,-77.1805
40.1675,-74.8222
40.2158,-75.0730
26.9716,-82.1548
,
,
33.7484,-117.7455
40.5994,-112.0417
40.1833,-75.1060
28.0428,-82.6795
47.0596,-122.3897
39.0702,-108.5530
,
39.2675,-76.7446
,
47.6288,-122.0424
37.5497,-77.3164
41.9706,-70.9732
39.1533,-77.0674
40.5720,-112.4085
,
,
27.9790,-82.7830
40.7566,-111.9012
33.4486,-112.0733
27.4067,-82.4660
27.4067,-82.4660
37.7159,-122.1610
64.5608,-147.6728
27.0679,-80.1664
40.8316,-72.9786
39.2202,-120.9008
,
,
34.4836,-118.0604
26.1418,-81.7950
33.9527,-84.5502
28.5446,-81.3745
,
,
48.0524,-113.8637
43.0499,-76.1506
47.6648,-117.4375
47.6648,-117.4375
32.7199,-117.1805
,
40.8375,-75.6936
47.6648,-117.4375
,
,
30.3040,-95.4313
46.6748,-120.3368
41.9865,-72.2535
41.9865,-72.2535
45.8346,-119.3442
,
43.6139,-116.2025
40.1733,-76.1658
39.4444,-84.3622
33.7484,-117.7455
,
48.3627,-120.2762
39.2954,-76.6239
,
,
,
39.9044,-74.2114
39.0060,-77.4290
28.1742,-80.5998
48.7477,-122.5222
46.9030,-105.5658
41.1324,-124.0477
44.0868,-121.2574
48.5181,-122.6779
27.9475,-82.4588
,
40.3243,-105.9018
32.7199,-117.1805
,
,
35.2298,-81.2429
36.8511,-76.2784
37.77,-122.41
47.4979,-97.2831
48.5702,-123.0985
,
,
,
42.7345,-71.4624
,
48.2052,-122.3011
41.5090,-88.2160
41.4566,-72.8103
41.3157,-73.1350
,
44.4841,-73.2479
45.6603,-108.3843
27.5249,-81.7794
30.4982,-86.1552
,
41.4035,-92.9019
,
34.6945,-82.2960
,
38.5819,-121.4935
33.7654,-78.7957
32.2179,-110.9686
43.0542,-83.3301
40.7654,-73.5237
26.7779,-80.4318
34.7585,-77.1433
,
,
,
45.6912,-91.2346
,
37.0468,-76.4853
,
44.0751,-92.5124
39.7447,-94.6802
39.3111,-88.8606
32.7797,-116.8775
35.5901,-82.5582
44.9508,-93.0836
33.9076,-78.1242
46.6748,-120.3368
41.9656,-71.3253
37.7770,-122.2159
41.8234,-71.6438
,
28.2756,-80.6566
35.1706,-85.2045
39.7983,-88.2829
28.4773,-82.6010
42.7553,-73.7809
43.7177,-92.9064
27.0994,-82.4545
21.3069,-157.8584
21.3069,-157.8584
28.5473,-80.8539
,
30.3383,-81.7706
38.5498,-91.2457
32.4316,-80.6700
,
38.0678,-77.6772
,
,
35.9985,-114.9589
45.5330,-106.4986
47.6805,-122.1209
47.6177,-122.2108
39.3287,-77.0181
,
34.4754,-114.3402
28.8829,-81.2524
,
36.8424,-119.8031
41.7622,-72.5227
47.6110,-122.3335
41.3884,-87.9612
,
,
,
42.5245,-71.7722
31.1027,-84.2144
37.2746,-77.2257
34.0630,-117.3939
39.1041,-94.5997
32.4376,-83.7197
28.0747,-80.6326
,
32.4304,-83.3231
,
37.0182,-86.4630
43.7183,-98.0263
41.2638,-105.8011
,
39.0438,-77.4879
,
44.3894,-69.9524
,
,
35.2287,-80.8458
37.8718,-122.2718
,
,
33.4486,-112.0733
35.9646,-83.9197
42.5245,-71.7722
,
38.7960,-121.2352
43.1368,-95.1512
38.5925,-121.5423
,
44.0862,-70.2272
,
27.9475,-82.4588
,
,
31.8475,-81.5964
37.0480,-94.7995
40.1216,-82.3822
44.9848,-93.2697
45.2165,-122.6608
33.5705,-117.5497
33.0964,-80.1953
47.0265,-122.7969
37.4430,-122.1512
42.4818,-76.0736
43.1544,-77.6156
,
48.3970,-122.3587
47.2534,-122.4432
,
41.2346,-88.3981
37.2869,-83.1836
38.9107,-77.0167
38.7851,-94.5459
36.4338,-93.7672
33.3915,-118.4485
41.4787,-85.8471
41.4787,-85.8471
,
43.5340,-70.4620
47.3075,-122.2659
37.8119,-121.3219
41.5466,-87.4568
37.2869,-83.1836
34.0449,-117.0137
39.8640,-74.8119
,
38.8336,-104.8206
34.2134,-79.8206
,
37.7467,-89.9038
,
27.3364,-82.5308
27.3364,-82.5308
42.0509,-70.1963
29.4728,-98.5356
42.3573,-71.0645
,
45.8624,-107.4733
27.6810,-98.0842
39.8179,-88.9622
27.3364,-82.5308
47.7390,-123.1709
33.8949,-78.7737
,
34.2868,-84.1728
35.2287,-80.8458
36.4131,-80.4728
33.8348,-78.6621
42.7456,-73.5918
34.9336,-82.0102
37.9455,-89.7873
32.7094,-80.9535
44.3505,-74.2486
38.5819,-121.4935
42.3573,-71.0645
40.0312,-75.7210
32.4090,-82.0865
,
40.3281,-78.9105
,
,
,
45.7194,-91.7701
,
36.2947,-119.3813
38.3094,-89.7669
40.3281,-78.9105
,
41.3590,-122.3474
,
46.3217,-94.1168
36.8424,-119.8031
42.7327,-84.5558
40.7995,-124.1527
34.2007,-118.5404
34.1715,-118.2916
34.2106,-118.5754
36.8447,-83.7665
,
,
36.5836,-121.8369
27.9671,-80.5098
47.4511,-122.1963
39.5382,-76.3526
,
38.2711,-77.1728
28.5446,-81.3745
45.6603,-108.3843
33.5940,-117.7099
29.1113,-97.2515
,
,
61.2225,-149.8677
35.6116,-77.3732
38.1413,-79.0647
38.8184,-77.0604
36.9759,-121.9539
,
,
32.6668,-117.0888
